bus_code,hour,scen,powerSupply2Nivel
250,6,5,9.770928762936169e-5
250,6,6,0.0009859271338179961
250,6,7,1.2398711996900107e-10
250,6,8,0.00023364307709205763
250,6,9,0.0008268949505498076
250,6,10,5.635873381969827e-11
250,7,1,0.007980350679508905
250,7,2,5.117163117478707e-11
250,7,3,1.2661435271994355
250,7,4,1.274927415990185
250,7,5,7.979398650927845e-10
250,7,6,0.016717539418954912
250,7,7,5.128280639714989e-11
250,7,8,0.8979425413317269
250,7,9,1.2768820867789068
250,7,10,5.113486746890681e-11
250,8,1,0.03352240941283917
250,8,2,6.218403477790461e-11
250,8,3,0.0403324121272396
250,8,4,0.1956688650069224
250,8,5,0.07837162836738024
250,8,6,0.19093833879337124
250,8,7,6.435988665861194e-11
250,8,8,5.061347228274208e-11
250,8,9,0.04622242716673293
250,8,10,0.040065332465078096
250,9,1,0.6407895638978957
250,9,2,5.71778857766222e-11
250,9,3,1.0703962913379552
250,9,4,1.0703962917482113
250,9,5,5.82039695583601e-11
250,9,6,0.018859732959991035
250,9,7,0.511287777939541
250,9,8,0.057683638450735514
250,9,9,2.2730177058791266e-10
250,9,10,0.4203429486727067
250,10,1,1.0196504094040605e-9
250,10,2,0.18390181725364113
250,10,3,9.529879579700444e-10
250,10,4,9.88816109549644e-10
250,10,5,0.27264406030708427
250,10,6,0.27247831353561897
250,10,7,7.753197246916882e-10
250,10,8,7.211572226334826e-11
250,10,9,1.0351768479849334e-9
250,10,10,0.17262045050776403
250,11,1,0.018490391737936093
250,11,2,0.3646371492730539
250,11,3,0.000897376682021333
250,11,4,0.008024688114716683
250,11,5,1.6903609644677416e-8
250,11,6,0.023056875319622583
250,11,7,5.102785735471569e-9
250,11,8,2.997210938661462e-10
250,11,9,0.4064277797593545
250,11,10,2.954105903056357e-9
250,12,1,0.16310916748399243
250,12,2,0.05661591835826275
250,12,3,0.13211052502569265
250,12,4,0.13981972507552823
250,12,5,0.6068905720195519
250,12,6,0.5855187092441426
250,12,7,0.11751376357245036
250,12,8,1.2156216075850842e-9
250,12,9,0.15011487637403872
250,12,10,0.07343515076256317
250,13,1,0.7170918380001208
250,13,2,9.625768730927606e-10
250,13,3,0.6850284222393657
250,13,4,0.6930305625025046
250,13,5,0.7097377939084223
250,13,6,0.7287083778409447
250,13,7,0.6865299475566623
250,13,8,0.35495563874850145
250,13,9,0.7031914579750105
250,13,10,0.6312564237576442
250,14,1,0.12012396130620231
250,14,2,0.033524419945333415
250,14,3,0.0911948706529371
250,14,4,0.09907460723205971
250,14,5,0.5687470538986327
250,14,6,0.145875498957985
250,14,7,0.6054703435081442
250,14,8,5.947109036185058e-10
250,14,9,0.10863236145576084
250,14,10,0.04372231336936732
250,15,1,2.5145303503867062e-9
250,15,2,0.3249534550329227
250,15,3,1.8206469538508442e-9
250,15,4,1.9767277408657383e-9
250,15,5,0.4658387072840271
250,15,6,0.5410823029883238
250,15,7,0.38793344853427025
250,15,8,1.1224902911921173e-10
250,15,9,2.1616439049660735e-9
250,15,10,0.36882828023534264
250,16,1,0.006236412629928009
250,16,2,0.019478188244455637
250,16,3,8.65166255764565e-11
250,16,4,8.462516359838856e-11
250,16,5,0.14716568891615983
250,16,6,0.23170714536831732
250,16,7,0.06486070347570479
250,16,8,0.012553699369220392
250,16,9,0.008933566512496412
250,16,10,0.0009779782056205722
250,17,1,0.005303896505149927
250,17,2,4.458099092047856e-11
250,17,3,7.976370375758733e-11
250,17,4,9.830499041487968e-11
250,17,5,0.12571728295474766
250,17,6,0.04058074705336765
250,17,7,4.3502651952925285e-11
250,17,8,4.47760735218209e-11
250,17,9,0.13747492347059087
250,17,10,0.060119512769914965
250,18,1,2.951111498454382e-11
250,18,2,3.3672209308742495e-11
250,18,3,2.961457291399593e-11
250,18,4,2.9630843437957083e-11
250,18,5,0.0026852567569724483
250,18,6,0.003789627700739538
250,18,7,0.002456769709771502
250,18,8,2.9603856993591926e-11
250,18,9,0.1266328243142275
250,18,10,2.9452221767832486e-11
250,19,1,3.280103065183122e-11
250,19,2,2.6183754940272606e-11
250,19,3,2.113673247707408e-11
250,19,4,3.5640694336179926e-11
250,19,5,2.948188574356444e-11
250,19,6,0.14900564938136476
250,19,7,2.599582356143654e-11
250,19,8,2.1417071309708355e-11
250,19,9,3.3426607372444036e-11
250,19,10,2.7743257228818522e-11
250,20,1,3.7880480581064545e-11
250,20,2,2.3769179447304117e-11
250,20,3,2.3686743330687717e-11
250,20,4,3.614926177548746e-11
250,20,5,2.3327814880354713e-11
250,20,6,2.3421776397411548e-11
250,20,7,2.360308568467097e-11
250,20,8,2.311937211923743e-11
250,20,9,3.6169927942631296e-11
250,20,10,2.941711939896862e-11
250,21,1,0.09939415217891664
250,21,2,2.4729295445523677e-11
250,21,3,0.041314653402541694
250,21,4,0.05250688499211536
250,21,5,4.6089139474231634e-11
250,21,6,2.4728899031026284e-11
250,21,7,2.4729860089641968e-11
250,21,8,2.4726343253013214e-11
250,21,9,2.4784086392617407e-11
250,21,10,2.500865020497834e-11
250,22,1,4.4993902236386417e-11
250,22,2,3.396666290398049e-11
250,22,3,0.1311556872288932
250,22,4,0.1418193376784123
250,22,5,4.2367948438648305e-11
250,22,6,3.8481192369758034e-11
250,22,7,0.0570500335388778
250,22,8,3.3754219709082426e-11
250,22,9,0.14158041914384983
250,22,10,3.836439329905303e-11
250,23,1,6.123188239326321e-11
250,23,2,5.314148652413068e-11
250,23,3,9.401750598052121e-11
250,23,4,0.14236148044233846
250,23,5,0.059374550275933836
250,23,6,5.1045437276729574e-11
250,23,7,6.746997801494593e-11
250,23,8,4.180452351567441e-11
250,23,9,0.1421239634112721
250,23,10,0.05586642797987464
250,24,1,2.755590502470374e-10
250,24,2,1.0249168513582197e-10
250,24,3,2.4692626738049356e-10
250,24,4,2.3513740697381563e-10
250,24,5,2.89499430215877e-10
250,24,6,0.079316189962163
250,24,7,2.389466815164701e-10
250,24,8,5.4308873149559425e-11
250,24,9,2.3026793020176163e-10
250,24,10,1.0278467491596015e-10
32,1,1,0.0
32,1,2,0.0
32,1,3,0.0
32,1,4,0.0
32,1,5,0.0
32,1,6,0.0
32,1,7,0.0
32,1,8,0.0
32,1,9,0.0
32,1,10,0.0
32,2,1,0.0
32,2,2,0.0
32,2,3,0.0
32,2,4,0.0
32,2,5,0.0
32,2,6,0.0
32,2,7,0.0
32,2,8,0.0
32,2,9,0.0
32,2,10,0.0
32,3,1,0.0
32,3,2,0.0
32,3,3,0.0
32,3,4,0.0
32,3,5,0.0
32,3,6,0.0
32,3,7,0.0
32,3,8,0.0
32,3,9,0.0
32,3,10,0.0
32,4,1,0.0
32,4,2,0.0
32,4,3,0.0
32,4,4,0.0
32,4,5,0.0
32,4,6,0.0
32,4,7,0.0
32,4,8,0.0
32,4,9,0.0
32,4,10,0.0
32,5,1,0.0
32,5,2,0.0
32,5,3,0.0
32,5,4,0.0
32,5,5,0.0
32,5,6,0.0
32,5,7,0.0
32,5,8,0.0
32,5,9,0.0
32,5,10,0.0
32,6,1,0.0
32,6,2,0.0
32,6,3,0.0
32,6,4,0.0
32,6,5,0.0
32,6,6,0.0
32,6,7,0.0
32,6,8,0.0
32,6,9,0.0
32,6,10,0.0
32,7,1,0.0
32,7,2,0.0
32,7,3,0.0
32,7,4,0.0
32,7,5,0.0
32,7,6,0.0
32,7,7,0.0
32,7,8,0.0
32,7,9,0.0
32,7,10,0.0
32,8,1,0.0
32,8,2,0.0
32,8,3,0.0
32,8,4,0.0
32,8,5,0.0
32,8,6,0.0
32,8,7,0.0
32,8,8,0.0
32,8,9,0.0
32,8,10,0.0
32,9,1,0.0
32,9,2,0.0
32,9,3,0.0
32,9,4,0.0
32,9,5,0.0
32,9,6,0.0
32,9,7,0.0
32,9,8,0.0
32,9,9,0.0
32,9,10,0.0
32,10,1,0.0
32,10,2,0.0
32,10,3,0.0
32,10,4,0.0
32,10,5,0.0
32,10,6,0.0
32,10,7,0.0
32,10,8,0.0
32,10,9,0.0
32,10,10,0.0
32,11,1,0.0
32,11,2,0.0
32,11,3,0.0
32,11,4,0.0
32,11,5,0.0
32,11,6,0.0
32,11,7,0.0
32,11,8,0.0
32,11,9,0.0
32,11,10,0.0
32,12,1,0.0
32,12,2,0.0
32,12,3,0.0
32,12,4,0.0
32,12,5,0.0
32,12,6,0.0
32,12,7,0.0
32,12,8,0.0
32,12,9,0.0
32,12,10,0.0
32,13,1,0.0
32,13,2,0.0
32,13,3,0.0
32,13,4,0.0
32,13,5,0.0
32,13,6,0.0
32,13,7,0.0
32,13,8,0.0
32,13,9,0.0
32,13,10,0.0
32,14,1,0.0
32,14,2,0.0
32,14,3,0.0
32,14,4,0.0
32,14,5,0.0
32,14,6,0.0
32,14,7,0.0
32,14,8,0.0
32,14,9,0.0
32,14,10,0.0
32,15,1,0.0
32,15,2,0.0
32,15,3,0.0
32,15,4,0.0
32,15,5,0.0
32,15,6,0.0
32,15,7,0.0
32,15,8,0.0
32,15,9,0.0
32,15,10,0.0
32,16,1,0.0
32,16,2,0.0
32,16,3,0.0
32,16,4,0.0
32,16,5,0.0
32,16,6,0.0
32,16,7,0.0
32,16,8,0.0
32,16,9,0.0
32,16,10,0.0
32,17,1,0.0
32,17,2,0.0
32,17,3,0.0
32,17,4,0.0
32,17,5,0.0
32,17,6,0.0
32,17,7,0.0
32,17,8,0.0
32,17,9,0.0
32,17,10,0.0
32,18,1,0.0
32,18,2,0.0
32,18,3,0.0
32,18,4,0.0
32,18,5,0.0
32,18,6,0.0
32,18,7,0.0
32,18,8,0.0
32,18,9,0.0
32,18,10,0.0
32,19,1,0.0
32,19,2,0.0
32,19,3,0.0
32,19,4,0.0
32,19,5,0.0
32,19,6,0.0
32,19,7,0.0
32,19,8,0.0
32,19,9,0.0
32,19,10,0.0
32,20,1,0.0
32,20,2,0.0
32,20,3,0.0
32,20,4,0.0
32,20,5,0.0
32,20,6,0.0
32,20,7,0.0
32,20,8,0.0
32,20,9,0.0
32,20,10,0.0
32,21,1,0.0
32,21,2,0.0
32,21,3,0.0
32,21,4,0.0
32,21,5,0.0
32,21,6,0.0
32,21,7,0.0
32,21,8,0.0
32,21,9,0.0
32,21,10,0.0
32,22,1,0.0
32,22,2,0.0
32,22,3,0.0
32,22,4,0.0
32,22,5,0.0
32,22,6,0.0
32,22,7,0.0
32,22,8,0.0
32,22,9,0.0
32,22,10,0.0
32,23,1,0.0
32,23,2,0.0
32,23,3,0.0
32,23,4,0.0
32,23,5,0.0
32,23,6,0.0
32,23,7,0.0
32,23,8,0.0
32,23,9,0.0
32,23,10,0.0
32,24,1,0.0
32,24,2,0.0
32,24,3,0.0
32,24,4,0.0
32,24,5,0.0
32,24,6,0.0
32,24,7,0.0
32,24,8,0.0
32,24,9,0.0
32,24,10,0.0
37,1,1,0.0
37,1,2,0.0
37,1,3,0.0
37,1,4,0.0
37,1,5,0.0
37,1,6,0.0
37,1,7,0.0
37,1,8,0.0
37,1,9,0.0
37,1,10,0.0
37,2,1,0.0
37,2,2,0.0
37,2,3,0.0
37,2,4,0.0
37,2,5,0.0
37,2,6,0.0
37,2,7,0.0
37,2,8,0.0
37,2,9,0.0
37,2,10,0.0
37,3,1,0.0
37,3,2,0.0
37,3,3,0.0
37,3,4,0.0
37,3,5,0.0
37,3,6,0.0
37,3,7,0.0
37,3,8,0.0
37,3,9,0.0
37,3,10,0.0
37,4,1,0.0
37,4,2,0.0
37,4,3,0.0
37,4,4,0.0
37,4,5,0.0
37,4,6,0.0
37,4,7,0.0
37,4,8,0.0
37,4,9,0.0
37,4,10,0.0
37,5,1,0.0
37,5,2,0.0
37,5,3,0.0
37,5,4,0.0
37,5,5,0.0
37,5,6,0.0
37,5,7,0.0
37,5,8,0.0
37,5,9,0.0
37,5,10,0.0
37,6,1,0.0
37,6,2,0.0
37,6,3,0.0
37,6,4,0.0
37,6,5,0.0
37,6,6,0.0
37,6,7,0.0
37,6,8,0.0
37,6,9,0.0
37,6,10,0.0
37,7,1,0.0
37,7,2,0.0
37,7,3,0.0
37,7,4,0.0
37,7,5,0.0
37,7,6,0.0
37,7,7,0.0
37,7,8,0.0
37,7,9,0.0
37,7,10,0.0
37,8,1,0.0
37,8,2,0.0
37,8,3,0.0
37,8,4,0.0
37,8,5,0.0
37,8,6,0.0
37,8,7,0.0
37,8,8,0.0
37,8,9,0.0
37,8,10,0.0
37,9,1,0.0
37,9,2,0.0
37,9,3,0.0
37,9,4,0.0
37,9,5,0.0
37,9,6,0.0
37,9,7,0.0
37,9,8,0.0
37,9,9,0.0
37,9,10,0.0
37,10,1,0.0
37,10,2,0.0
37,10,3,0.0
37,10,4,0.0
37,10,5,0.0
37,10,6,0.0
37,10,7,0.0
37,10,8,0.0
37,10,9,0.0
37,10,10,0.0
37,11,1,0.0
37,11,2,0.0
37,11,3,0.0
37,11,4,0.0
37,11,5,0.0
37,11,6,0.0
37,11,7,0.0
37,11,8,0.0
37,11,9,0.0
37,11,10,0.0
37,12,1,0.0
37,12,2,0.0
37,12,3,0.0
37,12,4,0.0
37,12,5,0.0
37,12,6,0.0
37,12,7,0.0
37,12,8,0.0
37,12,9,0.0
37,12,10,0.0
37,13,1,0.0
37,13,2,0.0
37,13,3,0.0
37,13,4,0.0
37,13,5,0.0
37,13,6,0.0
37,13,7,0.0
37,13,8,0.0
37,13,9,0.0
37,13,10,0.0
37,14,1,0.0
37,14,2,0.0
37,14,3,0.0
37,14,4,0.0
37,14,5,0.0
37,14,6,0.0
37,14,7,0.0
37,14,8,0.0
37,14,9,0.0
37,14,10,0.0
37,15,1,0.0
37,15,2,0.0
37,15,3,0.0
37,15,4,0.0
37,15,5,0.0
37,15,6,0.0
37,15,7,0.0
37,15,8,0.0
37,15,9,0.0
37,15,10,0.0
37,16,1,0.0
37,16,2,0.0
37,16,3,0.0
37,16,4,0.0
37,16,5,0.0
37,16,6,0.0
37,16,7,0.0
37,16,8,0.0
37,16,9,0.0
37,16,10,0.0
37,17,1,0.0
37,17,2,0.0
37,17,3,0.0
37,17,4,0.0
37,17,5,0.0
37,17,6,0.0
37,17,7,0.0
37,17,8,0.0
37,17,9,0.0
37,17,10,0.0
37,18,1,0.0
37,18,2,0.0
37,18,3,0.0
37,18,4,0.0
37,18,5,0.0
37,18,6,0.0
37,18,7,0.0
37,18,8,0.0
37,18,9,0.0
37,18,10,0.0
37,19,1,0.0
37,19,2,0.0
37,19,3,0.0
37,19,4,0.0
37,19,5,0.0
37,19,6,0.0
37,19,7,0.0
37,19,8,0.0
37,19,9,0.0
37,19,10,0.0
37,20,1,0.0
37,20,2,0.0
37,20,3,0.0
37,20,4,0.0
37,20,5,0.0
37,20,6,0.0
37,20,7,0.0
37,20,8,0.0
37,20,9,0.0
37,20,10,0.0
37,21,1,0.0
37,21,2,0.0
37,21,3,0.0
37,21,4,0.0
37,21,5,0.0
37,21,6,0.0
37,21,7,0.0
37,21,8,0.0
37,21,9,0.0
37,21,10,0.0
37,22,1,0.0
37,22,2,0.0
37,22,3,0.0
37,22,4,0.0
37,22,5,0.0
37,22,6,0.0
37,22,7,0.0
37,22,8,0.0
37,22,9,0.0
37,22,10,0.0
37,23,1,0.0
37,23,2,0.0
37,23,3,0.0
37,23,4,0.0
37,23,5,0.0
37,23,6,0.0
37,23,7,0.0
37,23,8,0.0
37,23,9,0.0
37,23,10,0.0
37,24,1,0.0
37,24,2,0.0
37,24,3,0.0
37,24,4,0.0
37,24,5,0.0
37,24,6,0.0
37,24,7,0.0
37,24,8,0.0
37,24,9,0.0
37,24,10,0.0
39,1,1,0.0
39,1,2,0.0
39,1,3,0.0
39,1,4,0.0
39,1,5,0.0
39,1,6,0.0
39,1,7,0.0
39,1,8,0.0
39,1,9,0.0
39,1,10,0.0
39,2,1,0.0
39,2,2,0.0
39,2,3,0.0
39,2,4,0.0
39,2,5,0.0
39,2,6,0.0
39,2,7,0.0
39,2,8,0.0
39,2,9,0.0
39,2,10,0.0
39,3,1,0.0
39,3,2,0.0
39,3,3,0.0
39,3,4,0.0
39,3,5,0.0
39,3,6,0.0
39,3,7,0.0
39,3,8,0.0
39,3,9,0.0
39,3,10,0.0
39,4,1,0.0
39,4,2,0.0
39,4,3,0.0
39,4,4,0.0
39,4,5,0.0
39,4,6,0.0
39,4,7,0.0
39,4,8,0.0
39,4,9,0.0
39,4,10,0.0
39,5,1,0.0
39,5,2,0.0
39,5,3,0.0
39,5,4,0.0
39,5,5,0.0
39,5,6,0.0
39,5,7,0.0
39,5,8,0.0
39,5,9,0.0
39,5,10,0.0
39,6,1,0.0
39,6,2,0.0
39,6,3,0.0
39,6,4,0.0
39,6,5,0.0
39,6,6,0.0
39,6,7,0.0
39,6,8,0.0
39,6,9,0.0
39,6,10,0.0
39,7,1,0.0
39,7,2,0.0
39,7,3,0.0
39,7,4,0.0
39,7,5,0.0
39,7,6,0.0
39,7,7,0.0
39,7,8,0.0
39,7,9,0.0
39,7,10,0.0
39,8,1,0.0
39,8,2,0.0
39,8,3,0.0
39,8,4,0.0
39,8,5,0.0
39,8,6,0.0
39,8,7,0.0
39,8,8,0.0
39,8,9,0.0
39,8,10,0.0
39,9,1,0.0
39,9,2,0.0
39,9,3,0.0
39,9,4,0.0
39,9,5,0.0
39,9,6,0.0
39,9,7,0.0
39,9,8,0.0
39,9,9,0.0
39,9,10,0.0
39,10,1,0.0
39,10,2,0.0
39,10,3,0.0
39,10,4,0.0
39,10,5,0.0
39,10,6,0.0
39,10,7,0.0
39,10,8,0.0
39,10,9,0.0
39,10,10,0.0
39,11,1,0.0
39,11,2,0.0
39,11,3,0.0
39,11,4,0.0
39,11,5,0.0
39,11,6,0.0
39,11,7,0.0
39,11,8,0.0
39,11,9,0.0
39,11,10,0.0
39,12,1,0.0
39,12,2,0.0
39,12,3,0.0
39,12,4,0.0
39,12,5,0.0
39,12,6,0.0
39,12,7,0.0
39,12,8,0.0
39,12,9,0.0
39,12,10,0.0
39,13,1,0.0
39,13,2,0.0
39,13,3,0.0
39,13,4,0.0
39,13,5,0.0
39,13,6,0.0
39,13,7,0.0
39,13,8,0.0
39,13,9,0.0
39,13,10,0.0
39,14,1,0.0
39,14,2,0.0
39,14,3,0.0
39,14,4,0.0
39,14,5,0.0
39,14,6,0.0
39,14,7,0.0
39,14,8,0.0
39,14,9,0.0
39,14,10,0.0
39,15,1,0.0
39,15,2,0.0
39,15,3,0.0
39,15,4,0.0
39,15,5,0.0
39,15,6,0.0
39,15,7,0.0
39,15,8,0.0
39,15,9,0.0
39,15,10,0.0
39,16,1,0.0
39,16,2,0.0
39,16,3,0.0
39,16,4,0.0
39,16,5,0.0
39,16,6,0.0
39,16,7,0.0
39,16,8,0.0
39,16,9,0.0
39,16,10,0.0
39,17,1,0.0
39,17,2,0.0
39,17,3,0.0
39,17,4,0.0
39,17,5,0.0
39,17,6,0.0
39,17,7,0.0
39,17,8,0.0
39,17,9,0.0
39,17,10,0.0
39,18,1,0.0
39,18,2,0.0
39,18,3,0.0
39,18,4,0.0
39,18,5,0.0
39,18,6,0.0
39,18,7,0.0
39,18,8,0.0
39,18,9,0.0
39,18,10,0.0
39,19,1,0.0
39,19,2,0.0
39,19,3,0.0
39,19,4,0.0
39,19,5,0.0
39,19,6,0.0
39,19,7,0.0
39,19,8,0.0
39,19,9,0.0
39,19,10,0.0
39,20,1,0.0
39,20,2,0.0
39,20,3,0.0
39,20,4,0.0
39,20,5,0.0
39,20,6,0.0
39,20,7,0.0
39,20,8,0.0
39,20,9,0.0
39,20,10,0.0
39,21,1,0.0
39,21,2,0.0
39,21,3,0.0
39,21,4,0.0
39,21,5,0.0
39,21,6,0.0
39,21,7,0.0
39,21,8,0.0
39,21,9,0.0
39,21,10,0.0
39,22,1,0.0
39,22,2,0.0
39,22,3,0.0
39,22,4,0.0
39,22,5,0.0
39,22,6,0.0
39,22,7,0.0
39,22,8,0.0
39,22,9,0.0
39,22,10,0.0
39,23,1,0.0
39,23,2,0.0
39,23,3,0.0
39,23,4,0.0
39,23,5,0.0
39,23,6,0.0
39,23,7,0.0
39,23,8,0.0
39,23,9,0.0
39,23,10,0.0
39,24,1,0.0
39,24,2,0.0
39,24,3,0.0
39,24,4,0.0
39,24,5,0.0
39,24,6,0.0
39,24,7,0.0
39,24,8,0.0
39,24,9,0.0
39,24,10,0.0
41,1,1,0.0
41,1,2,0.0
41,1,3,0.0
41,1,4,0.0
41,1,5,0.0
41,1,6,0.0
41,1,7,0.0
41,1,8,0.0
41,1,9,0.0
41,1,10,0.0
41,2,1,0.0
41,2,2,0.0
41,2,3,0.0
41,2,4,0.0
41,2,5,0.0
41,2,6,0.0
41,2,7,0.0
41,2,8,0.0
41,2,9,0.0
41,2,10,0.0
41,3,1,0.0
41,3,2,0.0
41,3,3,0.0
41,3,4,0.0
41,3,5,0.0
41,3,6,0.0
41,3,7,0.0
41,3,8,0.0
41,3,9,0.0
41,3,10,0.0
41,4,1,0.0
41,4,2,0.0
41,4,3,0.0
41,4,4,0.0
41,4,5,0.0
41,4,6,0.0
41,4,7,0.0
41,4,8,0.0
41,4,9,0.0
41,4,10,0.0
41,5,1,0.0
41,5,2,0.0
41,5,3,0.0
41,5,4,0.0
41,5,5,0.0
41,5,6,0.0
41,5,7,0.0
41,5,8,0.0
41,5,9,0.0
41,5,10,0.0
41,6,1,0.0
41,6,2,0.0
41,6,3,0.0
41,6,4,0.0
41,6,5,0.0
41,6,6,0.0
41,6,7,0.0
41,6,8,0.0
41,6,9,0.0
41,6,10,0.0
41,7,1,0.0
41,7,2,0.0
41,7,3,0.0
41,7,4,0.0
41,7,5,0.0
41,7,6,0.0
41,7,7,0.0
41,7,8,0.0
41,7,9,0.0
41,7,10,0.0
41,8,1,0.0
41,8,2,0.0
41,8,3,0.0
41,8,4,0.0
41,8,5,0.0
41,8,6,0.0
41,8,7,0.0
41,8,8,0.0
41,8,9,0.0
41,8,10,0.0
41,9,1,0.0
41,9,2,0.0
41,9,3,0.0
41,9,4,0.0
41,9,5,0.0
41,9,6,0.0
41,9,7,0.0
41,9,8,0.0
41,9,9,0.0
41,9,10,0.0
41,10,1,0.0
41,10,2,0.0
41,10,3,0.0
41,10,4,0.0
41,10,5,0.0
41,10,6,0.0
41,10,7,0.0
41,10,8,0.0
41,10,9,0.0
41,10,10,0.0
41,11,1,0.0
41,11,2,0.0
41,11,3,0.0
41,11,4,0.0
41,11,5,0.0
41,11,6,0.0
41,11,7,0.0
41,11,8,0.0
41,11,9,0.0
41,11,10,0.0
41,12,1,0.0
41,12,2,0.0
41,12,3,0.0
41,12,4,0.0
41,12,5,0.0
41,12,6,0.0
41,12,7,0.0
41,12,8,0.0
41,12,9,0.0
41,12,10,0.0
41,13,1,0.0
41,13,2,0.0
41,13,3,0.0
41,13,4,0.0
41,13,5,0.0
41,13,6,0.0
41,13,7,0.0
41,13,8,0.0
41,13,9,0.0
41,13,10,0.0
41,14,1,0.0
41,14,2,0.0
41,14,3,0.0
41,14,4,0.0
41,14,5,0.0
41,14,6,0.0
41,14,7,0.0
41,14,8,0.0
41,14,9,0.0
41,14,10,0.0
41,15,1,0.0
41,15,2,0.0
41,15,3,0.0
41,15,4,0.0
41,15,5,0.0
41,15,6,0.0
41,15,7,0.0
41,15,8,0.0
41,15,9,0.0
41,15,10,0.0
41,16,1,0.0
41,16,2,0.0
41,16,3,0.0
41,16,4,0.0
41,16,5,0.0
41,16,6,0.0
41,16,7,0.0
41,16,8,0.0
41,16,9,0.0
41,16,10,0.0
41,17,1,0.0
41,17,2,0.0
41,17,3,0.0
41,17,4,0.0
41,17,5,0.0
41,17,6,0.0
41,17,7,0.0
41,17,8,0.0
41,17,9,0.0
41,17,10,0.0
41,18,1,0.0
41,18,2,0.0
41,18,3,0.0
41,18,4,0.0
41,18,5,0.0
41,18,6,0.0
41,18,7,0.0
41,18,8,0.0
41,18,9,0.0
41,18,10,0.0
41,19,1,0.0
41,19,2,0.0
41,19,3,0.0
41,19,4,0.0
41,19,5,0.0
41,19,6,0.0
41,19,7,0.0
41,19,8,0.0
41,19,9,0.0
41,19,10,0.0
41,20,1,0.0
41,20,2,0.0
41,20,3,0.0
41,20,4,0.0
41,20,5,0.0
41,20,6,0.0
41,20,7,0.0
41,20,8,0.0
41,20,9,0.0
41,20,10,0.0
41,21,1,0.0
41,21,2,0.0
41,21,3,0.0
41,21,4,0.0
41,21,5,0.0
41,21,6,0.0
41,21,7,0.0
41,21,8,0.0
41,21,9,0.0
41,21,10,0.0
41,22,1,0.0
41,22,2,0.0
41,22,3,0.0
41,22,4,0.0
41,22,5,0.0
41,22,6,0.0
41,22,7,0.0
41,22,8,0.0
41,22,9,0.0
41,22,10,0.0
41,23,1,0.0
41,23,2,0.0
41,23,3,0.0
41,23,4,0.0
41,23,5,0.0
41,23,6,0.0
41,23,7,0.0
41,23,8,0.0
41,23,9,0.0
41,23,10,0.0
41,24,1,0.0
41,24,2,0.0
41,24,3,0.0
41,24,4,0.0
41,24,5,0.0
41,24,6,0.0
41,24,7,0.0
41,24,8,0.0
41,24,9,0.0
41,24,10,0.0
43,1,1,0.0
43,1,2,0.0
43,1,3,0.0
43,1,4,0.0
43,1,5,0.0
43,1,6,0.0
43,1,7,0.0
43,1,8,0.0
43,1,9,0.0
43,1,10,0.0
43,2,1,0.0
43,2,2,0.0
43,2,3,0.0
43,2,4,0.0
43,2,5,0.0
43,2,6,0.0
43,2,7,0.0
43,2,8,0.0
43,2,9,0.0
43,2,10,0.0
43,3,1,0.0
43,3,2,0.0
43,3,3,0.0
43,3,4,0.0
43,3,5,0.0
43,3,6,0.0
43,3,7,0.0
43,3,8,0.0
43,3,9,0.0
43,3,10,0.0
43,4,1,0.0
43,4,2,0.0
43,4,3,0.0
43,4,4,0.0
43,4,5,0.0
43,4,6,0.0
43,4,7,0.0
43,4,8,0.0
43,4,9,0.0
43,4,10,0.0
43,5,1,0.0
43,5,2,0.0
43,5,3,0.0
43,5,4,0.0
43,5,5,0.0
43,5,6,0.0
43,5,7,0.0
43,5,8,0.0
43,5,9,0.0
43,5,10,0.0
43,6,1,0.0
43,6,2,0.0
43,6,3,0.0
43,6,4,0.0
43,6,5,0.0
43,6,6,0.0
43,6,7,0.0
43,6,8,0.0
43,6,9,0.0
43,6,10,0.0
43,7,1,0.0
43,7,2,0.0
43,7,3,0.0
43,7,4,0.0
43,7,5,0.0
43,7,6,0.0
43,7,7,0.0
43,7,8,0.0
43,7,9,0.0
43,7,10,0.0
43,8,1,0.0
43,8,2,0.0
43,8,3,0.0
43,8,4,0.0
43,8,5,0.0
43,8,6,0.0
43,8,7,0.0
43,8,8,0.0
43,8,9,0.0
43,8,10,0.0
43,9,1,0.0
43,9,2,0.0
43,9,3,0.0
43,9,4,0.0
43,9,5,0.0
43,9,6,0.0
43,9,7,0.0
43,9,8,0.0
43,9,9,0.0
43,9,10,0.0
43,10,1,0.0
43,10,2,0.0
43,10,3,0.0
43,10,4,0.0
43,10,5,0.0
43,10,6,0.0
43,10,7,0.0
43,10,8,0.0
43,10,9,0.0
43,10,10,0.0
43,11,1,0.0
43,11,2,0.0
43,11,3,0.0
43,11,4,0.0
43,11,5,0.0
43,11,6,0.0
43,11,7,0.0
43,11,8,0.0
43,11,9,0.0
43,11,10,0.0
43,12,1,0.0
43,12,2,0.0
43,12,3,0.0
43,12,4,0.0
43,12,5,0.0
43,12,6,0.0
43,12,7,0.0
43,12,8,0.0
43,12,9,0.0
43,12,10,0.0
43,13,1,0.0
43,13,2,0.0
43,13,3,0.0
43,13,4,0.0
43,13,5,0.0
43,13,6,0.0
43,13,7,0.0
43,13,8,0.0
43,13,9,0.0
43,13,10,0.0
43,14,1,0.0
43,14,2,0.0
43,14,3,0.0
43,14,4,0.0
43,14,5,0.0
43,14,6,0.0
